"","tp_tid","ra_tid","taibnet_namecode","uuid","rank","class","class_c","order","order_c","family","family_c","genus","genus_c","name","name_c","is_endemic","is_alien","is_protected"
"480",380676,380676,380676,"7169ed21-135d-4fb7-b4ad-ea82246f0452","species","Reptilia","爬蟲綱","Squamata","有鱗目","Elapidae","蝙蝠蛇科","Hydrophis","","Hydrophis cyanocinctus","青環海蛇","","",""
"481",380677,380677,380677,"e5509f42-a524-4e84-b023-400bcd08d0a3","species","Reptilia","爬蟲綱","Squamata","有鱗目","Elapidae","蝙蝠蛇科","Hydrophis","","Hydrophis melanocephalus","黑頭海蛇","","",""
"482",380678,380678,380678,"f450930f-98b5-4dab-a5b9-ed84d2f13ed6","species","Reptilia","爬蟲綱","Squamata","有鱗目","Elapidae","蝙蝠蛇科","Laticauda","","Laticauda colubrina","黃唇青斑海蛇","","",""
"483",380679,380679,380679,"bf6b2263-bc5b-4bd2-84c8-c369c2f516b3","species","Reptilia","爬蟲綱","Squamata","有鱗目","Elapidae","蝙蝠蛇科","Laticauda","","Laticauda laticaudata","黑唇青斑海蛇","","",""
"484",380680,380680,380680,"3fb85da7-dfee-4808-9b8e-6e14978b486b","species","Reptilia","爬蟲綱","Squamata","有鱗目","Elapidae","蝙蝠蛇科","Laticauda","","Laticauda semifasciata","闊帶青斑海蛇","","",""
"485",380681,380681,380681,"465eee4f-f2eb-4dca-ace2-3d7e5be84fa3","species","Reptilia","爬蟲綱","Squamata","有鱗目","Elapidae","蝙蝠蛇科","Pelamis","","Pelamis platurus","長吻海蛇","","",""
"486",380683,380683,380683,"28c3ac47-08cf-48d6-a709-58a379b27798","species","Reptilia","爬蟲綱","Squamata","有鱗目","Lacertidae","正蜥科","Takydromus","草蜥屬","Takydromus formosanus","臺灣草蜥","Y","",""
"487",380684,380684,380684,"aa76d4e3-3cee-43b3-9c1b-81ea53557026","species","Reptilia","爬蟲綱","Squamata","有鱗目","Lacertidae","正蜥科","Takydromus","草蜥屬","Takydromus hsuehshanensis","雪山草蜥","Y","",""
"488",380685,380685,380685,"3b33f66d-7384-469c-b554-b3a9badae85d","species","Reptilia","爬蟲綱","Squamata","有鱗目","Lacertidae","正蜥科","Takydromus","草蜥屬","Takydromus kuehnei","古氏草蜥","","",""
"489",380686,380686,380686,"dfcd02f0-bb59-43e0-b035-f72509ec1822","species","Reptilia","爬蟲綱","Squamata","有鱗目","Lacertidae","正蜥科","Takydromus","草蜥屬","Takydromus sauteri","梭德氏草蜥","Y","","Y"
"490",380687,380687,380687,"10b6ef03-d72f-406f-ab21-14a5b644dee5","species","Reptilia","爬蟲綱","Squamata","有鱗目","Lacertidae","正蜥科","Takydromus","草蜥屬","Takydromus septentrionalis","北草蜥","","",""
"491",380688,380688,380688,"be489ded-5294-4a59-82e8-dc1211c441ba","species","Reptilia","爬蟲綱","Squamata","有鱗目","Lacertidae","正蜥科","Takydromus","草蜥屬","Takydromus stejnegeri","蓬萊草蜥","Y","",""
"492",380689,380689,380689,"1cf088a6-77a9-42eb-b062-70826006ed66","species","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Ateuchosaurus","光蜥屬","Ateuchosaurus chinensis","中國光蜥","","",""
"493",380690,380690,380690,"11721a8e-f075-4999-9c66-83c73a6c46ab","species","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Emoia","島蜥屬","Emoia atrocostata","岩岸島蜥","","",""
"494",380691,380691,380691,"1c8718da-9bb5-4974-ac79-ae39d35225dd","infraspecies","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Plestiodon","","Plestiodon chinensis chinensis","中國石龍子指名亞種","Y","",""
"495",380696,380696,380696,"e74931db-d96c-4263-82a2-c36a0f4caffb","species","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Scincella","滑蜥屬","Scincella formosensis","臺灣滑蜥","Y","",""
"496",380697,380697,380697,"09fff617-7cfd-4978-96bf-e87fcd262751","species","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Sphenomorphus","蜓蜥屬","Sphenomorphus indicus","印度蜓蜥","","",""
"497",380698,380698,380698,"a5083846-569d-472c-8a66-e2dadbd8ab32","species","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Sphenomorphus","蜓蜥屬","Sphenomorphus incognitus","股鱗蜓蜥","","",""
"498",380699,380699,380699,"8b007610-14d4-4254-b052-66afa50d18d2","species","Reptilia","爬蟲綱","Squamata","有鱗目","Scincidae","石龍子科","Sphenomorphus","蜓蜥屬","Sphenomorphus taiwanensis","臺灣蜓蜥","Y","",""
"499",380700,380700,380700,"95587842-c654-4f20-a297-229dc4cc49fa","species","Reptilia","爬蟲綱","Squamata","有鱗目","Typhlopidae","盲蛇科","Ramphotyphlops","鉤盲蛇屬","Ramphotyphlops braminus","鉤盲蛇","","",""
"500",380701,380701,380701,"2098e4b8-10a6-4fef-8292-ad5449b0f98c","species","Reptilia","爬蟲綱","Squamata","有鱗目","Typhlopidae","盲蛇科","Typhlops","盲蛇屬","Typhlops koshunensis","恆春盲蛇","Y","",""
"501",380702,380702,380702,"1e885a7c-5dfd-46f1-a141-658c4d403dbd","species","Reptilia","爬蟲綱","Squamata","有鱗目","Viperidae","蝮蛇科","Deinagkistrodon","尖吻蝮屬","Deinagkistrodon acutus","百步蛇","","","Y"
"502",380703,380703,380703,"6dbbc84d-3a32-46c5-9d72-b1d7663a76d2","infraspecies","Reptilia","爬蟲綱","Squamata","有鱗目","Viperidae","蝮蛇科","Ovophis","烙鐵頭蛇屬","Ovophis monticola makazayazaya","瑪家山龜殼花","","","Y"
"503",380704,380704,380704,"4cd602c8-af4c-4e47-b2af-f85e5c48218f","species","Reptilia","爬蟲綱","Squamata","有鱗目","Viperidae","蝮蛇科","Trimeresurus","竹葉青屬","Trimeresurus gracilis","菊池氏龜殼花","Y","","Y"
"504",380706,380706,380706,"a6fc0c54-c0bd-40ee-8494-bd4f1defd8f0","species","Reptilia","爬蟲綱","Squamata","有鱗目","Viperidae","蝮蛇科","Trimeresurus","竹葉青屬","Trimeresurus stejnegeri","赤尾青竹絲","","",""
"505",380708,380708,380708,"6519b313-0e21-48c1-bc57-38be1963e94a","species","Actinopterygii","條鰭魚綱","Albuliformes","狐?目","Albulidae","狐?科","Albula","狐?屬","Albula glossodonta","圓頜狐?","","",""
"506",380709,380709,380709,"8819c6c9-88f0-4fc6-b5b8-7184c0cf80d5","species","Actinopterygii","條鰭魚綱","Albuliformes","狐?目","Notacanthidae","背棘魚科","Notacanthus","背棘魚屬","Notacanthus abbotti","長吻背棘魚","","",""
"507",380710,380710,380710,"37aec795-14b1-40a0-ae19-9995f8bc7983","infraspecies","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Anguillidae","鰻鱺科","Anguilla","鰻鱺屬","Anguilla bicolor pacifica","太平洋雙色鰻鱺","","",""
"508",380711,380711,380711,"3ccac959-aa94-4269-8440-ab537cb61ce4","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Anguillidae","鰻鱺科","Anguilla","鰻鱺屬","Anguilla japonica","日本鰻鱺","","",""
"509",380712,380712,380712,"9580023d-6c11-42a2-a03e-4513d983cae3","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Anguillidae","鰻鱺科","Anguilla","鰻鱺屬","Anguilla marmorata","花鰻鱺","","",""
"510",380713,380713,380713,"4a10b2e5-4641-42ce-bee2-58b744c8d4ec","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Chlopsidae","擬鯙科","Chilorhinus","唇鼻擬鯙屬","Chilorhinus platyrhynchus","扁吻唇鼻擬鯙","","",""
"511",380714,380714,380714,"64ae6685-d014-495a-977c-6af9ca68a6ec","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Ariosoma","錐體糯鰻屬","Ariosoma anago","白錐體糯鰻","","",""
"512",380717,380717,380717,"a42af97f-deb1-4018-bb5e-4fe5df454801","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Ariosoma","錐體糯鰻屬","Ariosoma major","大錐體糯鰻","","",""
"513",380718,380718,380718,"7206b7f6-d58f-4376-9731-c7ce437acca6","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Bathycongrus","深海糯鰻屬","Bathycongrus retrotinctus","網格深海糯鰻","","",""
"514",380719,380719,380719,"276ddd4b-f1a3-479f-8f63-ec2c0bd1eac9","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Bathymyrus","淵油鰻屬","Bathymyrus simus","銼吻淵油鰻","","",""
"515",380720,380720,380720,"d632b683-5581-403d-abdd-b91834742cd0","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Bathyuroconger","深海尾鰻屬","Bathyuroconger vicinus","深海尾糯鰻","","",""
"516",380721,380721,380721,"e39be2e5-4dcf-4b2b-b768-8ab5da7360ac","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Conger","糯鰻屬","Conger cinereus","灰糯鰻","","",""
"517",380722,380722,380722,"3328d974-3d25-432b-b765-0fa871785f96","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Conger","糯鰻屬","Conger japonicus","日本糯鰻","","",""
"518",380723,380723,380723,"e7749c1a-947a-4efc-bbcf-c4cb3e8c92b7","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Conger","糯鰻屬","Conger myriaster","繁星糯鰻","","",""
"519",380724,380724,380724,"39e3ad0b-7ea9-4a3c-9e11-ed20b9dbcb8c","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Gorgasia","園鰻屬","Gorgasia japonica","日本園鰻","","",""
"520",380725,380725,380725,"3b277f46-08bb-4cf1-b236-236833912edc","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Gorgasia","園鰻屬","Gorgasia taiwanensis","臺灣園鰻","","",""
"521",380726,380726,380726,"bc45cf97-738d-4a26-8bfd-ba0ba8602032","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Heteroconger","異糯鰻屬","Heteroconger hassi","哈氏異糯鰻","","",""
"522",380727,380727,380727,"e87a96f5-d316-448b-9a89-28a84ee3a810","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Parabathymyrus","擬海蠕鰻屬","Parabathymyrus macrophthalmus","大眼擬深海蠕鰻","","",""
"523",380729,380729,380729,"c6051e66-e9a8-434b-a425-9ca5425f8201","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Macrocephenchelys","大頭糯鰻屬","Macrocephenchelys brevirostris","短吻大頭糯鰻","","",""
"524",380730,380730,380730,"33cdb033-8c67-4385-b429-e7bde52787f6","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Rhynchoconger","突吻糯鰻屬","Rhynchoconger ectenurus","黑尾突吻糯鰻","","",""
"525",380731,380731,380731,"2929df3e-5d5b-4a97-b1e0-d07853b5aba0","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Congridae","糯鰻科","Uroconger","尾糯鰻屬","Uroconger lepturus","狹尾糯鰻","","",""
"526",380732,380732,380732,"475aeb42-54fe-462e-aa64-c0b8b5d82f2c","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Moringuidae","蚓鰻科","Moringua","蚓鰻屬","Moringua abbreviata","短線蚓鰻","","",""
"527",380733,380733,380733,"b0d3a563-be1f-47b4-855f-3adf31406769","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Moringuidae","蚓鰻科","Moringua","蚓鰻屬","Moringua macrocephalus","大頭蚓鰻","","",""
"528",380734,380734,380734,"15a1e3f4-8b71-46c3-861a-050a41eb9a6f","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenesocidae","海鰻科","Gavialiceps","絲尾海鰻屬","Gavialiceps taiwanensis","臺灣絲尾海鰻","","",""
"529",380735,380735,380735,"02da5b21-b9b6-4f58-aa09-b50388af8e56","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenesocidae","海鰻科","Muraenesox","海鰻屬","Muraenesox bagio","百吉海鰻","","",""
"530",380736,380736,380736,"129383e7-49fb-42c3-b41e-09ad7a9a2259","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenesocidae","海鰻科","Muraenesox","海鰻屬","Muraenesox cinereus","灰海鰻","","",""
"531",380737,380737,380737,"09f2b6fd-f910-4932-8a4c-6413cb8e9cf6","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenesocidae","海鰻科","Oxyconger","狹頜海鰻屬","Oxyconger leptognathus","狹頜海鰻","","",""
"532",380738,380738,380738,"46d92f59-aec9-42db-bf0e-1461b476c325","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Anarchias","裸臀鯙屬","Anarchias allardicei","褐裸臀鯙","","",""
"533",380739,380739,380739,"38ea86e7-9c74-4d18-bd5e-b4b1fcb5cf5b","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Cirrimaxilla","鬚鯙屬","Cirrimaxilla formosa","臺灣鬍鯙","Y","",""
"534",380740,380740,380740,"bca592d4-ae5c-44b2-a4fd-4e6d5cbcd2a3","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Echidna","蝮鯙屬","Echidna nebulosa","星帶蝮鯙","","",""
"535",380741,380741,380741,"780e5baf-3a34-4ea0-9b97-4811eca4108e","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Echidna","蝮鯙屬","Echidna polyzona","多環蝮鯙","","",""
"536",380742,380742,380742,"b32e0b5f-25ba-4ada-a8d8-5bfe439beb37","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Echidna","蝮鯙屬","Echidna xanthospilos","黃斑蝮鯙","","",""
"537",380743,380743,380743,"e1bebe5a-a6d8-4a5a-8665-4336f1959774","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Enchelycore","勾吻鯙屬","Enchelycore bikiniensis","比基尼勾吻鯙","","",""
"538",380744,380744,380744,"045e714d-ca55-4ee2-8169-378ab5d2d615","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Enchelycore","勾吻鯙屬","Enchelycore lichenosa","苔斑勾吻鯙","","",""
"539",380745,380745,380745,"afb0a750-fc03-4787-b7bc-32ff0083afbe","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Enchelycore","勾吻鯙屬","Enchelycore pardalis","豹紋勾吻鯙","","",""
"540",380746,380746,380746,"a213b9c6-2479-4ca5-a061-a193b3bd7b09","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Enchelycore","勾吻鯙屬","Enchelycore schismatorhynchus","裂吻勾吻鯙","","",""
"541",380747,380747,380747,"2dc043e9-7f34-4b82-98d7-642c94b917b5","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnomuraena","","Gymnomuraena zebra","斑馬裸鯙","","",""
"542",380748,380748,380748,"eef01319-eeb1-47bd-8bb6-941f4b7923da","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax albimarginatus","白緣裸胸鯙","","",""
"543",380749,380749,380749,"a20c2908-445a-4cb5-a589-e519f68e98b1","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax berndti","班第氏裸胸鯙","","",""
"544",380750,380750,380750,"f3f255b4-18a0-4652-8148-d958bfbaeace","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax buroensis","伯恩斯裸胸鯙","","",""
"545",380751,380751,380751,"4c60e72a-aa45-42bd-943b-c242eae5aa96","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax chilospilus","雲紋裸胸鯙","","",""
"546",380752,380752,380752,"dd06d840-a2ab-4086-9183-191db0d531ec","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax chlamydatus","黑環裸胸鯙","","",""
"547",380753,380753,380753,"d5e5efed-10f6-42cc-be63-f590dbb0ec43","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax eurostus","黴身裸胸鯙","","",""
"548",380754,380754,380754,"a4e36702-aadb-41c0-8ab3-75a09caca372","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax favagineus","大斑裸胸鯙","","",""
"549",380755,380755,380755,"bf75e5d0-c2b5-4e88-829d-062b5fecb6a1","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax fimbriatus","花鰭裸胸鯙","","",""
"550",380756,380756,380756,"20071204-216b-409b-885c-c96f5d4683e3","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax flavimarginatus","黃邊鰭裸胸鯙","","",""
"551",380758,380758,380758,"af2e4a98-886b-4f0d-9235-ed64e458ee5f","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax herrei","海氏裸胸鯙","","",""
"552",380759,380759,380759,"788bc69c-a0da-47a5-820d-c5b0193b6bc2","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax javanicus","爪哇裸胸鯙","","",""
"553",380760,380760,380760,"a5a30add-503a-459c-9c2f-8cf74a9c4f21","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax kidako","蠕紋裸胸鯙","","",""
"554",380761,380761,380761,"e7fb3925-d468-4465-a56b-22b0516c68ac","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax margaritophorus","斑頸裸胸鯙","","",""
"555",380762,380762,380762,"cfd0babb-93ef-4b04-84d0-b242530c771e","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax melatremus","黃身裸胸鯙","","",""
"556",380763,380763,380763,"1c173663-f567-4bc0-989b-371398af02a2","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax meleagris","白口裸胸鯙","","",""
"557",380764,380764,380764,"9d449759-98a5-47ba-8ba1-253a19b20b51","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax monostigma","眼斑裸胸鯙","","",""
"558",380765,380765,380765,"983b8ada-b6ab-4587-8f96-d3f569d995ea","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax neglectus","細花斑裸胸鯙","","",""
"559",380766,380766,380766,"4de542dd-9b01-4e77-b395-4c73f62fc73a","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax niphostigmus","雪花斑裸胸鯙","Y","",""
"560",380767,380767,380767,"f4e012bf-177b-40c9-b1db-d78f5cf63fc0","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax nudivomer","裸鋤裸胸鯙","","",""
"561",380768,380768,380768,"7adbe27a-b410-429c-a246-724e2324b15e","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax pictus","細點裸胸鯙","","",""
"562",380769,380769,380769,"c80c6a35-9c5a-4ba5-b0bc-8703e5882feb","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax pindae","平達裸胸鯙","","",""
"563",380770,380770,380770,"4ecafe0e-2c76-4458-a24c-9d9aa28de97b","species","Actinopterygii","條鰭魚綱","Anguilliformes","鰻形目","Muraenidae","鯙科","Gymnothorax","裸胸鯙屬","Gymnothorax prionodon","鋸齒裸胸鯙","","",""
